config_id,split,path,n_cells,is_perturbation,perturbation_type
base_000633,train,train/base_000633.npz,232,False,
base_000634,train,train/base_000634.npz,356,False,
base_000635,train,train/base_000635.npz,173,False,
base_000636,train,train/base_000636.npz,63,False,
base_000637,train,train/base_000637.npz,421,False,
base_000638,train,train/base_000638.npz,320,False,
base_000639,train,train/base_000639.npz,118,False,
base_000640,train,train/base_000640.npz,276,False,
base_000641,train,train/base_000641.npz,116,False,
base_000642,train,train/base_000642.npz,276,False,
base_000643,train,train/base_000643.npz,359,False,
base_000644,train,train/base_000644.npz,255,False,
base_000645,train,train/base_000645.npz,320,False,
base_000646,train,train/base_000646.npz,121,False,
base_000647,train,train/base_000647.npz,41,False,
base_000648,train,train/base_000648.npz,150,False,
base_000649,train,train/base_000649.npz,216,False,
base_000650,train,train/base_000650.npz,85,False,
base_000651,train,train/base_000651.npz,367,False,
base_000652,train,train/base_000652.npz,120,False,
base_000653,train,train/base_000653.npz,150,False,
base_000654,train,train/base_000654.npz,262,False,
base_000655,train,train/base_000655.npz,91,False,
base_000656,train,train/base_000656.npz,320,False,
base_000657,train,train/base_000657.npz,138,False,
base_000658,train,train/base_000658.npz,45,False,
base_000659,train,train/base_000659.npz,63,False,
base_000660,train,train/base_000660.npz,304,False,
base_000661,train,train/base_000661.npz,232,False,
base_000662,train,train/base_000662.npz,432,False,
base_000663,train,train/base_000663.npz,149,False,
base_000664,train,train/base_000664.npz,262,False,
base_000665,train,train/base_000665.npz,276,False,
base_000666,train,train/base_000666.npz,261,False,
base_000667,train,train/base_000667.npz,173,False,
base_000668,train,train/base_000668.npz,149,False,
base_000669,train,train/base_000669.npz,120,False,
base_000670,train,train/base_000670.npz,182,False,
base_000671,train,train/base_000671.npz,121,False,
base_000672,train,train/base_000672.npz,175,False,
base_000673,train,train/base_000673.npz,262,False,
base_000674,train,train/base_000674.npz,63,False,
base_000675,train,train/base_000675.npz,368,False,
base_000676,train,train/base_000676.npz,149,False,
base_000677,train,train/base_000677.npz,149,False,
base_000678,train,train/base_000678.npz,91,False,
base_000679,train,train/base_000679.npz,320,False,
base_000680,train,train/base_000680.npz,276,False,
base_000681,train,train/base_000681.npz,41,False,
base_000682,train,train/base_000682.npz,120,False,
base_000683,train,train/base_000683.npz,109,False,
base_000684,train,train/base_000684.npz,92,False,
base_000685,train,train/base_000685.npz,304,False,
base_000686,train,train/base_000686.npz,261,False,
base_000687,train,train/base_000687.npz,85,False,
base_000688,train,train/base_000688.npz,232,False,
base_000689,train,train/base_000689.npz,120,False,
base_000690,train,train/base_000690.npz,216,False,
base_000691,train,train/base_000691.npz,116,False,
base_000692,train,train/base_000692.npz,319,False,
base_000693,train,train/base_000693.npz,320,False,
base_000694,train,train/base_000694.npz,60,False,
base_000695,train,train/base_000695.npz,320,False,
base_000696,train,train/base_000696.npz,359,False,
base_000697,train,train/base_000697.npz,173,False,
base_000698,train,train/base_000698.npz,45,False,
base_000699,train,train/base_000699.npz,177,False,
base_000700,train,train/base_000700.npz,41,False,
base_000701,train,train/base_000701.npz,109,False,
base_000702,train,train/base_000702.npz,471,False,
base_000703,train,train/base_000703.npz,91,False,
base_000704,train,train/base_000704.npz,416,False,
base_000705,train,train/base_000705.npz,63,False,
base_000706,train,train/base_000706.npz,262,False,
base_000707,train,train/base_000707.npz,92,False,
base_000708,train,train/base_000708.npz,118,False,
base_000709,train,train/base_000709.npz,116,False,
base_000710,train,train/base_000710.npz,121,False,
base_000711,train,train/base_000711.npz,45,False,
base_000712,train,train/base_000712.npz,91,False,
base_000713,train,train/base_000713.npz,64,False,
base_000714,train,train/base_000714.npz,40,False,
base_000715,train,train/base_000715.npz,41,False,
base_000716,train,train/base_000716.npz,63,False,
base_000717,train,train/base_000717.npz,40,False,
base_000718,train,train/base_000718.npz,138,False,
base_000719,train,train/base_000719.npz,60,False,
base_000720,train,train/base_000720.npz,63,False,
base_000721,train,train/base_000721.npz,158,False,
base_000722,train,train/base_000722.npz,476,False,
base_000723,train,train/base_000723.npz,232,False,
base_000724,train,train/base_000724.npz,68,False,
base_000725,train,train/base_000725.npz,60,False,
base_000726,train,train/base_000726.npz,121,False,
base_000727,train,train/base_000727.npz,60,False,
base_000728,train,train/base_000728.npz,216,False,
base_000729,train,train/base_000729.npz,91,False,
base_000730,train,train/base_000730.npz,180,False,
base_000731,train,train/base_000731.npz,85,False,
base_000732,train,train/base_000732.npz,216,False,
base_000733,train,train/base_000733.npz,261,False,
base_000734,train,train/base_000734.npz,216,False,
base_000735,train,train/base_000735.npz,490,False,
base_000736,train,train/base_000736.npz,138,False,
base_000737,train,train/base_000737.npz,261,False,
base_000738,train,train/base_000738.npz,41,False,
base_000739,train,train/base_000739.npz,85,False,
base_000740,train,train/base_000740.npz,63,False,
base_000741,train,train/base_000741.npz,320,False,
base_000742,train,train/base_000742.npz,182,False,
base_000743,train,train/base_000743.npz,41,False,
base_000744,train,train/base_000744.npz,260,False,
base_000745,train,train/base_000745.npz,91,False,
base_000746,train,train/base_000746.npz,116,False,
base_000747,train,train/base_000747.npz,416,False,
base_000748,train,train/base_000748.npz,138,False,
base_000749,train,train/base_000749.npz,175,False,
base_000750,train,train/base_000750.npz,432,False,
base_000751,train,train/base_000751.npz,85,False,
base_000752,train,train/base_000752.npz,232,False,
base_000753,train,train/base_000753.npz,109,False,
base_000754,train,train/base_000754.npz,138,False,
base_000755,train,train/base_000755.npz,91,False,
base_000756,train,train/base_000756.npz,85,False,
base_000757,train,train/base_000757.npz,262,False,
base_000758,train,train/base_000758.npz,366,False,
base_000759,train,train/base_000759.npz,477,False,
base_000760,train,train/base_000760.npz,121,False,
base_000761,train,train/base_000761.npz,138,False,
base_000762,train,train/base_000762.npz,91,False,
base_000763,train,train/base_000763.npz,116,False,
base_000764,train,train/base_000764.npz,45,False,
base_000765,train,train/base_000765.npz,85,False,
base_000766,train,train/base_000766.npz,150,False,
base_000767,train,train/base_000767.npz,91,False,
base_000768,train,train/base_000768.npz,109,False,
base_000769,train,train/base_000769.npz,121,False,
base_000770,train,train/base_000770.npz,150,False,
base_000771,train,train/base_000771.npz,490,False,
base_000772,train,train/base_000772.npz,138,False,
base_000773,train,train/base_000773.npz,150,False,
base_000774,train,train/base_000774.npz,41,False,
base_000775,train,train/base_000775.npz,68,False,
base_000776,train,train/base_000776.npz,476,False,
base_000777,train,train/base_000777.npz,109,False,
base_000778,train,train/base_000778.npz,45,False,
base_000779,train,train/base_000779.npz,45,False,
base_000780,train,train/base_000780.npz,320,False,
base_000781,train,train/base_000781.npz,91,False,
base_000782,train,train/base_000782.npz,63,False,
base_000783,train,train/base_000783.npz,366,False,
base_000784,train,train/base_000784.npz,120,False,
base_000785,train,train/base_000785.npz,63,False,
base_000786,train,train/base_000786.npz,421,False,
base_000787,train,train/base_000787.npz,359,False,
base_000788,train,train/base_000788.npz,92,False,
base_000789,train,train/base_000789.npz,149,False,
base_000790,train,train/base_000790.npz,366,False,
base_000791,train,train/base_000791.npz,150,False,
base_000792,train,train/base_000792.npz,85,False,
base_000793,train,train/base_000793.npz,45,False,
base_000794,train,train/base_000794.npz,421,False,
base_000795,train,train/base_000795.npz,60,False,
base_000796,train,train/base_000796.npz,85,False,
base_000797,train,train/base_000797.npz,149,False,
base_000798,train,train/base_000798.npz,304,False,
base_000799,train,train/base_000799.npz,320,False,
base_000800,train,train/base_000800.npz,60,False,
base_000801,train,train/base_000801.npz,64,False,
base_000802,train,train/base_000802.npz,473,False,
base_000803,train,train/base_000803.npz,216,False,
base_000804,train,train/base_000804.npz,92,False,
base_000805,train,train/base_000805.npz,150,False,
base_000806,train,train/base_000806.npz,366,False,
base_000807,train,train/base_000807.npz,63,False,
base_000808,train,train/base_000808.npz,109,False,
base_000809,train,train/base_000809.npz,432,False,
base_000810,train,train/base_000810.npz,45,False,
base_000811,train,train/base_000811.npz,85,False,
base_000812,train,train/base_000812.npz,41,False,
base_000813,train,train/base_000813.npz,63,False,
base_000814,train,train/base_000814.npz,232,False,
base_000815,train,train/base_000815.npz,275,False,
base_000816,train,train/base_000816.npz,92,False,
base_000817,train,train/base_000817.npz,216,False,
base_000818,train,train/base_000818.npz,359,False,
base_000819,train,train/base_000819.npz,41,False,
base_000820,train,train/base_000820.npz,366,False,
base_000821,train,train/base_000821.npz,304,False,
base_000822,train,train/base_000822.npz,138,False,
base_000823,train,train/base_000823.npz,40,False,
base_000824,train,train/base_000824.npz,63,False,
base_000825,train,train/base_000825.npz,85,False,
base_000826,train,train/base_000826.npz,332,False,
base_000827,train,train/base_000827.npz,232,False,
base_000828,train,train/base_000828.npz,45,False,
base_000829,train,train/base_000829.npz,490,False,
base_000830,train,train/base_000830.npz,176,False,
base_000831,train,train/base_000831.npz,92,False,
base_000832,train,train/base_000832.npz,150,False,
base_000833,train,train/base_000833.npz,116,False,
base_000834,train,train/base_000834.npz,68,False,
base_000835,train,train/base_000835.npz,45,False,
base_000836,train,train/base_000836.npz,91,False,
base_000837,train,train/base_000837.npz,356,False,
base_000838,train,train/base_000838.npz,304,False,
base_000839,train,train/base_000839.npz,415,False,
base_000840,train,train/base_000840.npz,320,False,
base_000841,train,train/base_000841.npz,116,False,
base_000842,train,train/base_000842.npz,45,False,
base_000843,train,train/base_000843.npz,232,False,
base_000844,train,train/base_000844.npz,173,False,
base_000845,train,train/base_000845.npz,85,False,
base_000846,train,train/base_000846.npz,116,False,
base_000847,train,train/base_000847.npz,416,False,
base_000848,train,train/base_000848.npz,232,False,
base_000849,train,train/base_000849.npz,418,False,
base_000850,train,train/base_000850.npz,63,False,
base_000851,train,train/base_000851.npz,120,False,
base_000852,train,train/base_000852.npz,85,False,
base_000853,train,train/base_000853.npz,41,False,
base_000854,train,train/base_000854.npz,216,False,
base_000855,train,train/base_000855.npz,366,False,
base_000856,train,train/base_000856.npz,116,False,
base_000857,train,train/base_000857.npz,262,False,
base_000858,train,train/base_000858.npz,60,False,
base_000859,train,train/base_000859.npz,121,False,
base_000860,train,train/base_000860.npz,116,False,
base_000861,train,train/base_000861.npz,261,False,
base_000862,train,train/base_000862.npz,421,False,
base_000863,train,train/base_000863.npz,41,False,
base_000864,train,train/base_000864.npz,150,False,
base_000865,train,train/base_000865.npz,320,False,
base_000866,train,train/base_000866.npz,177,False,
base_000867,train,train/base_000867.npz,45,False,
base_000868,train,train/base_000868.npz,59,False,
base_000869,train,train/base_000869.npz,60,False,
